condition,round_id,num_agents,total_contribution,average_contribution,std_contribution,average_payoff,std_payoff,average_prediction_error,num_predictions
llm_notom_mixed,46,30,151,5.0333,2.7852,13.02,2.7852,0.9846,290
llm_notom_mixed,47,30,157,5.2333,2.8489,13.14,2.8489,1.2045,290
llm_notom_mixed,48,30,157,5.2333,2.3735,13.14,2.3735,0.5999,290
llm_notom_mixed,49,30,165,5.5,2.4033,13.3,2.4033,0.9067,290
llm_notom_mixed,50,30,161,5.3667,2.5255,13.22,2.5255,0.9401,290
llm_notom_mixed,51,30,152,5.0667,2.6773,13.04,2.6773,1.1209,290
llm_notom_mixed,52,30,161,5.3667,2.3851,13.22,2.3851,1.0056,290
llm_notom_mixed,53,30,167,5.5667,2.3589,13.34,2.3589,0.8034,290
llm_notom_mixed,54,30,160,5.3333,2.5506,13.2,2.5506,1.0056,263
llm_notom_mixed,55,30,152,5.0667,2.5855,13.04,2.5855,1.04,290
llm_notom_mixed,56,30,143,4.7667,2.6481,12.86,2.6481,0.9027,290
llm_notom_mixed,57,30,163,5.4333,2.4167,13.26,2.4167,0.953,290
llm_notom_mixed,58,30,153,5.1,2.6955,13.06,2.6955,0.8169,290
llm_notom_mixed,59,30,154,5.1333,2.4738,13.08,2.4738,0.8761,290
llm_notom_mixed,60,30,161,5.3667,2.5255,13.22,2.5255,0.8961,290
llm_notom_mixed,61,30,158,5.2667,2.1485,13.16,2.1485,0.688,290
llm_notom_mixed,62,30,165,5.5,2.7637,13.3,2.7637,1.1579,290
llm_notom_mixed,63,30,163,5.4333,2.0117,13.26,2.0117,0.9892,290
llm_notom_mixed,64,30,155,5.1667,2.5608,13.1,2.5608,0.9507,290
llm_notom_mixed,65,30,144,4.8,2.2499,12.88,2.2499,0.8466,290
llm_notom_mixed,66,30,152,5.0667,2.4486,13.04,2.4486,1.0102,290
llm_notom_mixed,67,30,158,5.2667,2.4904,13.16,2.4904,0.6888,290
llm_notom_mixed,68,30,166,5.5333,2.556,13.32,2.556,1.2352,290
llm_notom_mixed,69,30,174,5.8,2.3104,13.48,2.3104,0.888,290
llm_notom_mixed,70,30,146,4.8667,2.8007,12.92,2.8007,1.2962,290
llm_notom_mixed,71,30,162,5.4,2.0943,13.24,2.0943,0.9032,290
llm_notom_mixed,72,30,166,5.5333,2.556,13.32,2.556,0.9308,290
llm_notom_mixed,73,30,159,5.3,2.5884,13.18,2.5884,1.0719,290
llm_notom_mixed,74,30,159,5.3,2.3802,13.18,2.3802,1.0606,290
llm_notom_mixed,75,30,153,5.1,2.6438,13.06,2.6438,1.0929,290
llm_notom_mixed,76,30,164,5.4667,2.6226,13.28,2.6226,0.8667,290
llm_notom_mixed,77,30,154,5.1333,2.2242,13.08,2.2242,0.6484,290
llm_notom_mixed,78,30,159,5.3,2.409,13.18,2.409,0.6799,290
llm_notom_mixed,79,30,162,5.4,2.0778,13.24,2.0778,0.7221,290
llm_notom_mixed,80,30,152,5.0667,2.5452,13.04,2.5452,0.9135,290
