condition,round_id,num_agents,total_contribution,average_contribution,std_contribution,average_payoff,std_payoff,average_prediction_error,num_predictions
belief_mixed,44,30,52,1.7333,0.8277,11.04,0.8277,0.5485,348
belief_mixed,45,30,56,1.8667,0.4342,11.12,0.4342,0.4118,348
belief_mixed,46,30,54,1.8,0.8469,11.08,0.8469,0.6133,348
belief_mixed,47,30,54,1.8,0.9613,11.08,0.9613,0.5917,348
belief_mixed,48,30,53,1.7667,0.7739,11.06,0.7739,0.5215,348
belief_mixed,49,30,55,1.8333,1.0199,11.1,1.0199,0.6171,348
belief_mixed,50,30,61,2.0333,0.6687,11.22,0.6687,0.5067,348
belief_mixed,51,30,51,1.7,0.9154,11.02,0.9154,0.5331,348
belief_mixed,52,30,55,1.8333,0.7466,11.1,0.7466,0.4551,348
belief_mixed,53,30,62,2.0667,0.6915,11.24,0.6915,0.4506,348
belief_mixed,54,30,57,1.9,0.7589,11.14,0.7589,0.5099,348
belief_mixed,55,30,49,1.6333,0.8503,10.98,0.8503,0.4878,348
belief_mixed,56,30,55,1.8333,0.7466,11.1,0.7466,0.412,348
belief_mixed,57,30,54,1.8,0.8052,11.08,0.8052,0.649,348
belief_mixed,58,30,49,1.6333,0.9279,10.98,0.9279,0.5231,348
belief_mixed,59,30,57,1.9,0.712,11.14,0.712,0.5949,348
belief_mixed,60,30,46,1.5333,0.7761,10.92,0.7761,0.4163,348
belief_mixed,61,30,58,1.9333,0.7849,11.16,0.7849,0.5186,348
belief_mixed,62,30,53,1.7667,0.8584,11.06,0.8584,0.6167,348
belief_mixed,63,30,51,1.7,0.6513,11.02,0.6513,0.4801,348
belief_mixed,64,30,53,1.7667,0.5683,11.06,0.5683,0.3487,348
belief_mixed,65,30,53,1.7667,0.6261,11.06,0.6261,0.5319,348
belief_mixed,66,30,53,1.7667,0.7739,11.06,0.7739,0.4271,348
belief_mixed,67,30,61,2.0333,0.6687,11.22,0.6687,0.5691,348
belief_mixed,68,30,51,1.7,0.9154,11.02,0.9154,0.5697,348
belief_mixed,69,30,57,1.9,0.8847,11.14,0.8847,0.5034,348
belief_mixed,70,30,53,1.7667,0.8584,11.06,0.8584,0.64,348
belief_mixed,71,30,55,1.8333,0.7915,11.1,0.7915,0.49,348
belief_mixed,72,30,51,1.7,0.7944,11.02,0.7944,0.5425,348
belief_mixed,73,30,52,1.7333,0.6915,11.04,0.6915,0.4293,348
belief_mixed,74,30,51,1.7,0.7944,11.02,0.7944,0.5325,348
belief_mixed,75,30,54,1.8,0.8469,11.08,0.8469,0.4862,348
belief_mixed,76,30,54,1.8,0.8469,11.08,0.8469,0.5131,348
belief_mixed,77,30,53,1.7667,0.8172,11.06,0.8172,0.5322,348
belief_mixed,78,30,61,2.0333,0.7184,11.22,0.7184,0.5056,348
belief_mixed,79,30,56,1.8667,0.7303,11.12,0.7303,0.4751,348
belief_mixed,80,30,54,1.8,0.7611,11.08,0.7611,0.3826,348
belief_mixed,81,30,53,1.7667,0.7279,11.06,0.7279,0.5321,348
belief_mixed,82,30,55,1.8333,0.8339,11.1,0.8339,0.5802,348
belief_mixed,83,30,53,1.7667,0.7739,11.06,0.7739,0.6566,348
belief_mixed,84,30,51,1.7,0.6513,11.02,0.6513,0.5551,348
belief_mixed,85,30,53,1.7667,0.8976,11.06,0.8976,0.5255,348
belief_mixed,86,30,57,1.9,0.6074,11.14,0.6074,0.3736,348
belief_mixed,87,30,57,1.9,0.712,11.14,0.712,0.528,348
belief_mixed,88,30,57,1.9,0.8449,11.14,0.8449,0.5251,348
belief_mixed,89,30,49,1.6333,0.8087,10.98,0.8087,0.5357,348
belief_mixed,90,30,56,1.8667,0.8193,11.12,0.8193,0.5802,348
belief_mixed,91,30,48,1.6,0.6215,10.96,0.6215,0.4078,348
belief_mixed,92,30,47,1.5667,0.9353,10.94,0.9353,0.5364,348
belief_mixed,93,30,55,1.8333,0.7915,11.1,0.7915,0.4423,348
belief_mixed,94,30,59,1.9667,0.5561,11.18,0.5561,0.4659,348
belief_mixed,95,30,53,1.7667,0.7279,11.06,0.7279,0.3373,348
belief_mixed,96,30,55,1.8333,0.8339,11.1,0.8339,0.5761,348
belief_mixed,97,30,48,1.6,0.724,10.96,0.724,0.4982,348
belief_mixed,98,30,59,1.9667,0.7649,11.18,0.7649,0.423,348
belief_mixed,99,30,55,1.8333,0.6477,11.1,0.6477,0.3305,348
belief_mixed,100,30,53,1.7667,0.7279,11.06,0.7279,0.4984,348
belief_mixed,101,30,55,1.8333,0.8743,11.1,0.8743,0.4632,348
belief_mixed,102,30,56,1.8667,0.7761,11.12,0.7761,0.5666,348
belief_mixed,103,30,58,1.9333,0.6915,11.16,0.6915,0.4305,348
belief_mixed,104,30,55,1.8333,0.8339,11.1,0.8339,0.5674,348
belief_mixed,105,30,47,1.5667,0.7279,10.94,0.7279,0.4672,348
belief_mixed,106,30,56,1.8667,0.6288,11.12,0.6288,0.487,348
belief_mixed,107,30,54,1.8,0.8052,11.08,0.8052,0.4941,348
belief_mixed,108,30,57,1.9,0.803,11.14,0.803,0.5161,348
belief_mixed,109,30,56,1.8667,0.6814,11.12,0.6814,0.4121,348
belief_mixed,110,30,51,1.7,0.7497,11.02,0.7497,0.432,348
belief_mixed,111,30,51,1.7,0.7497,11.02,0.7497,0.4538,348
belief_mixed,112,30,52,1.7333,0.7849,11.04,0.7849,0.5477,348
belief_mixed,113,30,53,1.7667,0.7739,11.06,0.7739,0.5173,348
belief_mixed,114,30,53,1.7667,0.7279,11.06,0.7279,0.5287,348
belief_mixed,115,30,52,1.7333,0.7849,11.04,0.7849,0.4897,348
belief_mixed,116,30,56,1.8667,1.008,11.12,1.008,0.6317,348
belief_mixed,117,30,56,1.8667,0.6814,11.12,0.6814,0.4617,348
belief_mixed,118,30,59,1.9667,0.8087,11.18,0.8087,0.6361,348
belief_mixed,119,30,54,1.8,0.7611,11.08,0.7611,0.5697,348
belief_mixed,120,30,59,1.9667,0.7649,11.18,0.7649,0.4772,348
belief_mixed,121,30,51,1.7,0.6513,11.02,0.6513,0.4329,348
belief_mixed,122,30,55,1.8333,0.8339,11.1,0.8339,0.5414,348
belief_mixed,123,30,50,1.6667,0.6609,11.0,0.6609,0.4454,348
belief_mixed,124,30,56,1.8667,0.7303,11.12,0.7303,0.5387,348
belief_mixed,125,30,53,1.7667,0.8172,11.06,0.8172,0.5127,348
belief_mixed,126,30,52,1.7333,0.7849,11.04,0.7849,0.4951,348
belief_mixed,127,30,52,1.7333,0.7849,11.04,0.7849,0.4778,348
belief_mixed,128,30,57,1.9,0.7589,11.14,0.7589,0.6293,348
belief_mixed,129,30,57,1.9,0.712,11.14,0.712,0.5219,348
belief_mixed,130,30,59,1.9667,0.8503,11.18,0.8503,0.6092,348
belief_mixed,131,30,49,1.6333,0.7649,10.98,0.7649,0.4426,348
belief_mixed,132,30,60,2,0.8305,11.2,0.8305,0.6238,348
belief_mixed,133,30,55,1.8333,0.7915,11.1,0.7915,0.5077,348
belief_mixed,134,30,55,1.8333,0.7466,11.1,0.7466,0.4104,348
belief_mixed,135,30,56,1.8667,0.7303,11.12,0.7303,0.541,348
belief_mixed,136,30,61,2.0333,0.6149,11.22,0.6149,0.5101,348
belief_mixed,137,30,49,1.6333,0.7649,10.98,0.7649,0.573,348
belief_mixed,138,30,56,1.8667,0.8193,11.12,0.8193,0.556,348
belief_mixed,139,30,50,1.6667,0.8023,11.0,0.8023,0.5178,348
belief_mixed,140,30,48,1.6,0.7701,10.96,0.7701,0.4556,348
belief_mixed,141,30,51,1.7,0.7944,11.02,0.7944,0.5198,348
belief_mixed,142,30,53,1.7667,0.6789,11.06,0.6789,0.4918,348
belief_mixed,143,30,49,1.6333,0.7649,10.98,0.7649,0.4411,348
belief_mixed,144,30,56,1.8667,0.7761,11.12,0.7761,0.5757,348
belief_mixed,145,30,51,1.7,0.9154,11.02,0.9154,0.5654,348
belief_mixed,146,30,53,1.7667,0.7739,11.06,0.7739,0.4699,348
belief_mixed,147,30,60,2,0.6433,11.2,0.6433,0.5599,348
belief_mixed,148,30,54,1.8,0.6644,11.08,0.6644,0.5254,348
belief_mixed,149,30,57,1.9,0.9229,11.14,0.9229,0.5937,348
belief_mixed,150,30,56,1.8667,0.6814,11.12,0.6814,0.4118,348
belief_mixed,151,30,54,1.8,0.7144,11.08,0.7144,0.3686,348
belief_mixed,152,30,55,1.8333,0.7915,11.1,0.7915,0.6274,348
belief_mixed,153,30,54,1.8,0.7144,11.08,0.7144,0.4547,348
belief_mixed,154,30,55,1.8333,0.7466,11.1,0.7466,0.4579,348
belief_mixed,155,30,54,1.8,0.8052,11.08,0.8052,0.4506,348
belief_mixed,156,30,51,1.7,0.7022,11.02,0.7022,0.4445,348
belief_mixed,157,30,53,1.7667,0.8584,11.06,0.8584,0.5493,348
belief_mixed,158,30,55,1.8333,0.8339,11.1,0.8339,0.5147,348
belief_mixed,159,30,53,1.7667,0.8172,11.06,0.8172,0.4479,348
belief_mixed,160,30,51,1.7,0.6513,11.02,0.6513,0.4132,348
belief_mixed,161,30,59,1.9667,0.6149,11.18,0.6149,0.5721,348
belief_mixed,162,30,54,1.8,0.7611,11.08,0.7611,0.5332,348
belief_mixed,163,30,51,1.7,0.7022,11.02,0.7022,0.4828,348
belief_mixed,164,30,53,1.7667,0.7739,11.06,0.7739,0.502,348
belief_mixed,165,30,56,1.8667,0.6814,11.12,0.6814,0.2647,348
belief_mixed,166,30,57,1.9,0.8847,11.14,0.8847,0.564,348
belief_mixed,167,30,52,1.7333,0.7397,11.04,0.7397,0.4196,348
belief_mixed,168,30,50,1.6667,0.6065,11.0,0.6065,0.5204,348
belief_mixed,169,30,49,1.6333,0.8503,10.98,0.8503,0.4397,348
belief_mixed,170,30,47,1.5667,0.7739,10.94,0.7739,0.591,348
belief_mixed,171,30,48,1.6,0.8944,10.96,0.8944,0.484,348
belief_mixed,172,30,55,1.8333,0.7466,11.1,0.7466,0.5219,348
belief_mixed,173,30,58,1.9333,0.6397,11.16,0.6397,0.48,348
belief_mixed,174,30,54,1.8,0.7611,11.08,0.7611,0.4203,348
belief_mixed,175,30,52,1.7333,0.8683,11.04,0.8683,0.4744,348
belief_mixed,176,30,52,1.7333,0.8683,11.04,0.8683,0.5498,348
belief_mixed,177,30,53,1.7667,0.9714,11.06,0.9714,0.5303,348
belief_mixed,178,30,61,2.0333,0.7184,11.22,0.7184,0.4381,348
belief_mixed,179,30,51,1.7,0.6513,11.02,0.6513,0.5182,348
belief_mixed,180,30,50,1.6667,0.6609,11.0,0.6609,0.3822,348
belief_mixed,181,30,58,1.9333,0.7397,11.16,0.7397,0.6065,348
belief_mixed,182,30,51,1.7,0.7944,11.02,0.7944,0.4453,348
belief_mixed,183,30,55,1.8333,0.9855,11.1,0.9855,0.4419,348
belief_mixed,184,30,50,1.6667,0.8023,11.0,0.8023,0.3641,348
belief_mixed,185,30,52,1.7333,0.9444,11.04,0.9444,0.6195,348
belief_mixed,186,30,53,1.7667,0.8584,11.06,0.8584,0.4928,348
belief_mixed,187,30,57,1.9,0.8449,11.14,0.8449,0.5282,348
belief_mixed,188,30,58,1.9333,0.6915,11.16,0.6915,0.5569,348
belief_mixed,189,30,55,1.8333,0.5921,11.1,0.5921,0.4225,348
belief_mixed,190,30,56,1.8667,0.8996,11.12,0.8996,0.5422,348
belief_mixed,191,30,49,1.6333,0.7649,10.98,0.7649,0.5062,348
belief_mixed,192,30,53,1.7667,0.8584,11.06,0.8584,0.5514,348
belief_mixed,193,30,48,1.6,0.7701,10.96,0.7701,0.5477,348
belief_mixed,194,30,53,1.7667,0.7279,11.06,0.7279,0.6288,348
belief_mixed,195,30,58,1.9333,0.9072,11.16,0.9072,0.6874,348
belief_mixed,196,30,50,1.6667,0.8841,11.0,0.8841,0.542,348
belief_mixed,197,30,52,1.7333,0.7849,11.04,0.7849,0.4335,348
belief_mixed,198,30,63,2.1,0.7589,11.26,0.7589,0.5196,348
belief_mixed,199,30,54,1.8,0.8052,11.08,0.8052,0.4676,348
belief_mixed,200,30,51,1.7,0.7497,11.02,0.7497,0.4194,348
